id,name,type,course,dish,restaurant,lang,useincombo,isglobal
2303,Pizza Dips,sa,0,0,284,en,N,N
2304,2 L Drinks,d,0,0,284,en,N,N
2305,Burger Extra,e,0,0,284,en,N,N
2306,Upgrade platter to poutine,sd,0,0,284,en,N,N
2311,Cheese Sub extra cheese,e,0,0,174,en,N,N
2314,Chop suey/chow mein,cm,0,0,306,en,N,N
2315,No. 1 combination plate,ci,0,0,306,en,N,N
2316,Side Dish Submarines,sd,0,0,290,en,N,N
2317,Vietnamese subs side dishes,sd,0,0,278,en,N,N
2318,Chop suey/chow mein,cm,0,0,296,en,N,N
2319,Crust Type,br,0,0,300,fr,N,N
2320,Pizza Toppings,ci,0,0,300,fr,N,N
2321,Pizza Toppings without Premium,ci,0,0,300,fr,N,N
2322,Premium Toppings ,ci,0,0,300,fr,N,N
2323,Pasta option,ci,0,0,300,fr,N,N
2324,Crust Type,br,0,0,303,en,N,N
2325,Crust Type without Gluten Free,br,0,0,303,en,N,N
2326,Pizza Toppings,ci,0,0,303,en,N,N
2327,Pizza Toppings without Premium,ci,0,0,303,en,N,N
2328,Premium Toppings,ci,0,0,303,en,N,N
2329,Dips,sa,0,0,303,en,N,N
2330,Salads Dressings,dr,0,0,303,en,N,N
2331,Subs Sauces,sa,0,0,303,en,N,N
2332,pasta extra cheese 1.50,e,0,0,303,en,N,N
2333,Wings Sauces,sa,0,0,303,en,N,N
2334,Wings Dipping Sauces,sa,0,0,303,en,N,N
2335,Platters extra gravy,e,0,0,303,en,N,N
2336,Platters Side dish poutine,sd,0,0,303,en,N,N
2337,Burgers ing,ci,0,0,303,en,N,N
2338,Burgers extra,e,0,0,303,en,N,N
2339,Hui tiu noodles,ci,0,0,295,en,N,N
2340,Hiu tiu broth,cm,0,0,295,en,N,N
2341,Choice of soup for lunch bowl,ci,0,0,295,en,N,N
2342,Side dish for lunch bowl,sd,0,0,295,en,N,N
2343,Drinks can,d,0,0,303,en,N,N
2344,Drinks 591ml,d,0,0,303,en,N,N
2345,Shawarma sauces,sa,0,0,303,en,N,N
2346,Shawarma platters side dish,sd,0,0,303,en,N,N
2347,Pizza Toppings2,ci,0,0,117,en,N,N
2348,Pizza Toppings without Premium2,ci,0,0,117,en,N,N
2349,Premium Toppings 2,ci,0,0,117,en,N,N
2350,Sambosa choice,ci,0,0,293,en,N,N
2351,Kids menu side dish,sd,0,0,293,en,N,N
2352,Kabab combination special,ci,0,0,293,en,N,N
2353,Drinks,d,0,0,293,en,N,N
2354,extra white meat,e,0,0,151,en,N,N
2355,Gravy or Garlic sauce,sa,0,0,151,en,N,N
2356,Lamb for kabab combination,sd,0,0,293,en,N,N
2357,new 180 and 181,ci,0,0,258,en,N,N
2358,Spring Roll or Tempura,sd,0,0,253,en,N,N
2359,Salad or Rice,sd,0,0,253,en,N,N
2360,Meat,ci,0,0,253,en,N,N
2369,"hot,medium,mild",cm,0,0,305,en,N,N
2370,A01 meat,ci,0,0,317,en,N,N
2371,new extras 2014,e,0,0,87,en,N,N
2372,Chop Suey or Chow Mein,cm,0,0,312,en,N,N
2373,Side orders sauces,sa,0,0,312,en,N,N
2374,toppings selections,ci,0,0,87,en,N,N
2375,Sauce on side 0.50,sa,0,0,312,en,N,N
2376,Lunch Special side dishes,sd,0,0,312,en,N,N
2377,Pizza Toppings,ci,0,0,315,fr,N,N
2378,Salad -side orders,sd,0,0,315,fr,N,N
2379,Drinks can,d,0,0,315,fr,N,N
2380,Trios side dishes,sd,0,0,315,fr,N,N
2381,Salad or patate,sd,0,0,315,fr,N,N
2382,Extra Wing,e,0,0,247,en,N,N
2383,extra bacon n cheese,e,0,0,189,en,N,N
2384,Salads Dressings,dr,0,0,300,fr,N,N
2385,Mild/hot,cm,0,0,313,en,N,N
2386,Bhuna meat for family dinner,ci,0,0,313,en,N,N
2387,Dinner For Two A side dish,sd,0,0,313,en,N,N
2388,Salad/pickle for family dinner,sd,0,0,313,en,N,N
2389,Meat Korma/Bhuna/Curry,ci,0,0,313,en,N,N
2390,Dinner For Two B side dish,sd,0,0,313,en,N,N
2391,Raita/salad/pickle,sd,0,0,313,en,N,N
2392,Dinner For Two C side dish,sd,0,0,313,en,N,N
2393,Meat for Biriyani,ci,0,0,313,en,N,N
2394,Meat korma or bhuna ,ci,0,0,313,en,N,N
2395,Kebab/samosa,ci,0,0,313,en,N,N
2396,Naan/paratha,br,0,0,313,en,N,N
2397,Shrimp,ci,0,0,313,en,N,N
2398,Crust Type,br,0,0,257,en,N,N
2399,Crust Type without Gluten Free,br,0,0,257,en,N,N
2400,Pizza Toppings,ci,0,0,257,en,N,N
2401,Pizza Toppings without Premium,ci,0,0,257,en,N,N
2402,Premium Toppings ,ci,0,0,257,en,N,N
2403,Pizza Sauces,sa,0,0,257,en,N,N
2404,Dips,sa,0,0,257,en,N,N
2405,Extra Meatballs 1.50,e,0,0,257,en,N,N
2406,"Extra Grilled Chicken 1.95 ,2.95",e,0,0,257,en,N,N
2407,Wings Sauces,sa,0,0,257,en,N,N
2408,Burger Platter Extra,e,0,0,257,en,N,N
2409,Poutine or Onion Rings for 2.50,sd,0,0,257,en,N,N
2410,Salmon/Cucumber Maki,ci,0,0,304,en,N,N
2411,California/Tuna Maki,ci,0,0,304,en,N,N
2412,Extra Gravy and Cheese for Daniel's Poutine,e,0,0,257,en,N,N
2413,California/Shrimp Tempura Maki,ci,0,0,304,en,N,N
2414,On top of Sushi,ci,0,0,304,en,N,N
2415,On top of Dragon Roll Maki,ci,0,0,304,en,N,N
2416,Meat for P19,ci,0,0,310,en,N,N
2417,Pineapple for fried rice,ci,0,0,310,en,N,N
2418,Meat for soup,ci,0,0,310,en,N,N
2419,Chicken or beef,ci,0,0,310,en,N,N
2420,Tapioca,e,0,0,310,en,N,N
2421,Wings Sauces,sa,0,0,292,en,N,N
2422,Beef side dishes,sd,0,0,292,en,N,N
2423,Fish cooking method,cm,0,0,292,en,N,N
2424,"Rice, Tomato or Naan side dishes",sd,0,0,292,en,N,N
2425,Substitution for combo#3,e,0,0,292,en,N,N
2426,Combo #4 dish selection,ci,0,0,292,en,N,N
2427,Combo #6 dish selection,ci,0,0,292,en,N,N
2428,Pizza Toppings,ci,0,0,320,fr,N,N
2429,Extra Cheese for Poutines,e,0,0,320,fr,N,N
2431,Deal #1 desert,ci,0,0,236,en,N,N
2432,Drinks can,d,0,0,236,en,N,N
2433,Side dish for Sandwiches and Wraps,sd,0,0,236,en,N,N
2434,Side Dish for Sandwiches and Wraps,sd,0,0,236,fr,N,N
2435,Deal #1 desert,ci,0,0,236,fr,N,N
2436,Drinks can,d,0,0,236,fr,N,N
2437,Pizza Toppings,ci,0,0,321,en,N,N
2438,Sauces,sa,0,0,329,en,N,N
2439,Sauces,sa,0,0,329,fr,N,N
2440,Bacon for caesar,ci,0,0,321,en,N,N
2441,Salads,sd,0,0,321,en,N,N
2442,Soft Drink,d,0,0,321,en,N,N
2443,Pasta Type,ci,0,0,325,en,N,N
2444,Spicy marinara,cm,0,0,325,en,N,N
2445,Side dish- Salad,sd,0,0,292,en,N,N
2446,lamb Shanks Stew substitutions,sd,0,0,292,en,N,N
2447,Extra Chicken Tandori,e,0,0,292,en,N,N
2448,Extra Chaplee Kabob,e,0,0,292,en,N,N
2449,Extra Chicken Shami,e,0,0,292,en,N,N
2450,Extra Tika Kabob,e,0,0,292,en,N,N
2451,Extra Chicken Breast,e,0,0,292,en,N,N
2452,Extra Lamb Tikka,e,0,0,292,en,N,N
2453,Extra Chopan Kabob,e,0,0,292,en,N,N
2454,Extra lamb Shank,e,0,0,292,en,N,N
2455,Extra Mahi Kabob,e,0,0,292,en,N,N
2456,Extra Torsh Kabob,e,0,0,292,en,N,N
2457,Extra Silk Kabob,e,0,0,292,en,N,N
2458,Extra Cheese,e,0,0,291,en,N,N
2459,Drinks bottles,d,0,0,291,en,N,N
2460,Drinks 500ml,d,0,0,257,en,N,N
2461,2 Lasagna or 2 Spaghetti,ci,0,0,257,en,N,N
2462,Salad or Poutine,ci,0,0,257,en,N,N
2463,Gourmet Panzarotti Platters and Sandwiches Platters Side Dishes,sd,0,0,325,en,N,N
2464,Sandwiches bread type,br,0,0,325,en,N,N
2465,Don Giovanni’s sandwich cooking method,cm,0,0,325,en,N,N
2466,Salads Extra,e,0,0,325,en,N,N
2467,Salads Dressings,dr,0,0,325,en,N,N
2468,Shawarma Sauce,sa,0,0,307,en,N,N
2469,Soft Drink,d,0,0,307,en,N,N
2470,Pie extras,e,0,0,307,en,N,N
2471,Veg plate,sa,0,0,307,en,N,N
2472,Veg choice,ci,0,0,307,en,N,N
2473,Chicken/Beef,ci,0,0,307,en,N,N
2474,Crust Type,br,0,0,325,en,N,N
2475,Pizza Toppings,ci,0,0,325,en,N,N
2476,Dips,sa,0,0,325,en,N,N
2477,Grilled Tomatoes or Salad,sd,0,0,292,en,N,N
2478,Rice or Salad,sd,0,0,292,en,N,N
2479,Wings Sauces,sa,0,0,332,en,N,N
2480,Beef side dishes,sd,0,0,332,en,N,N
2481,Fish cooking method,cm,0,0,332,en,N,N
2482,"Rice, Tomato or Naan side dishes",sd,0,0,332,en,N,N
2483,Substitution for combo#3,e,0,0,332,en,N,N
2484,Combo #4 dish selection,ci,0,0,332,en,N,N
2485,Combo #6 dish selection,ci,0,0,332,en,N,N
2486,Side dish- Salad,sd,0,0,332,en,N,N
2487,lamb Shanks Stew substitutions,sd,0,0,332,en,N,N
2488,Extra Chicken Tandori,e,0,0,332,en,N,N
2489,Extra Chaplee Kabob,e,0,0,332,en,N,N
2490,Extra Chicken Shami,e,0,0,332,en,N,N
2491,Extra Tika Kabob,e,0,0,332,en,N,N
2492,Extra Chicken Breast,e,0,0,332,en,N,N
2493,Extra Lamb Tikka,e,0,0,332,en,N,N
2494,Extra Chopan Kabob,e,0,0,332,en,N,N
2495,Extra lamb Shank,e,0,0,332,en,N,N
2496,Extra Mahi Kabob,e,0,0,332,en,N,N
2497,Extra Torsh Kabob,e,0,0,332,en,N,N
2498,Extra Silk Kabob,e,0,0,332,en,N,N
2499,Grilled Tomatoes or Salad,sd,0,0,332,en,N,N
2500,Rice or Salad,sd,0,0,332,en,N,N
2501,Spicy or Regular Tomato Sauce,sa,0,0,325,en,N,N
2515,Pizza Toppings,ci,0,0,330,fr,N,N
2519,Drinks can,d,0,0,330,fr,N,N
2523, Numéro 4 side dish,sd,0,0,330,fr,N,N
2524,Pizza toppings,ci,0,0,326,en,N,N
2525,Premium toppings,ci,0,0,326,en,N,N
2526,Pizza toppings without premium,ci,0,0,326,en,N,N
2527,Pizza crust,br,0,0,326,en,N,N
2528,Pizza dips,sa,0,0,326,en,N,N
2529,Pizza Toppings,ci,0,0,330,en,N,N
2530,Salad dressings,dr,0,0,326,en,N,N
2531,Salad extra,e,0,0,326,en,N,N
2532,Drinks can,d,0,0,330,en,N,N
2533,Number 4 side dish,sd,0,0,330,en,N,N
2534,Extras for caesar salad,e,0,0,326,en,N,N
2535,Dinner platter sidedish,sd,0,0,326,en,N,N
2536,Wings sauce,sa,0,0,326,en,N,N
2537,BBQ wings,cm,0,0,326,en,N,N
2538,Burger Sidedish,sd,0,0,326,en,N,N
2539,Burger custom ingredients,ci,0,0,326,en,N,N
2540,Pasta Salad,sd,0,0,326,en,N,N
2541,Side dish for comfort food,sd,0,0,326,en,N,N
2542,Side dish for classics,sd,0,0,326,en,N,N
2543,Bread for club sandwich,br,0,0,326,en,N,N
2544,Bread for smoked meat sandwich,br,0,0,326,en,N,N
2545,Reuben upgrade,e,0,0,326,en,N,N
2546,Special chow mein Cooking meth,cm,0,0,322,en,N,N
2547,Chop Suey / Chow Mein cooking meth,cm,0,0,322,en,N,N
2548,Chop Suey / Chow Mein cooking meth,cm,0,0,327,en,N,N
2549,Sidedish for trio sub,sd,0,0,289,en,N,N
2550,Meat for trio,ci,0,0,289,en,N,N
2551,Crust Type,br,0,0,328,en,N,N
2556,Wings sauces UPDATED,sa,0,0,328,en,N,N
2557,Burgers ing,ci,0,0,328,en,N,N
2558,Burgers extra,e,0,0,328,en,N,N
2559,Upgrade to poutine 2.00$,sd,0,0,328,en,N,N
2560,Wings Sauces 2 (2018),sa,0,0,328,en,N,N
2561,Donair Sauces,sa,0,0,328,en,N,N
2564,Extras for Doanirs,e,0,0,328,en,N,N
2565,Salads Dressings,dr,0,0,328,en,N,N
2566,Super Salad meat,ci,0,0,328,en,N,N
2567,Drinks can,d,0,0,328,en,N,N
2568,Donair special add Chicken,e,0,0,328,en,N,N
2570,Side Dish for Entrees,sd,0,0,334,en,N,N
2571,Sticks sauce,sa,0,0,334,en,N,N
2572,Donair Sauce,sa,0,0,334,en,N,N
2573,Extra Brochette,e,0,0,173,fr,N,N
2574,Add cheese for donairs,e,0,0,334,en,N,N
2575,Trio side dish,sd,0,0,173,fr,N,N
2576,Pizza Toppings,ci,0,0,333,en,N,N
2578,Cheese Cake,ci,0,0,334,en,N,N
2579,Pasta type,cm,0,0,334,en,N,N
2580,Pastas,ci,0,0,334,en,N,N
2581,Pizza toppings,ci,0,0,334,en,N,N
2582,Pizza Toppings,ci,0,0,333,fr,N,N
2583,1 topping A,ci,0,0,334,en,N,N
2584,Toppings without premium,ci,0,0,334,en,N,N
2585,Premium toppings,ci,0,0,334,en,N,N
2586,1 topping B,ci,0,0,334,en,N,N
2587,Pizza dips,sa,0,0,300,fr,N,N
2588,"All's Special Breakfast : Toamto, Beans and Fries",ci,0,0,326,en,N,N
2589,Pancake and French Toast,ci,0,0,326,en,N,N
2590,"Bacon, Ham or Sausage",ci,0,0,326,en,N,N
2591,"Muffin, Baggel, Rye or Toast",br,0,0,326,en,N,N
2592,"Extra Bacon, Ham or Sausage $2.75 each",e,0,0,326,en,N,N
2593,Coffee or Tea,d,0,0,326,en,N,N
2594,Bananas or Blueberries,e,0,0,326,en,N,N
2595,Home Fries $1.99,sd,0,0,326,en,N,N
2596,Eggs Cooking Method,cm,0,0,326,en,N,N
2597,Pistachio for gulab jamun dessert,ci,0,0,335,en,N,N
2598,Chutney,ci,0,0,335,en,N,N
2600,Crust types without Gluten Free,br,0,0,245,en,N,N
2601,chiken finger side substitutes,sd,0,0,245,en,N,N
2602,Chop Suey / Chow Mein cooking meth,cm,0,0,336,en,N,N
2603,Extra Pancake,e,0,0,336,en,N,N
2604,Nuts,e,0,0,335,en,N,N
2605,Extra Egg Noodles,e,0,0,336,en,N,N
2607,Soups without noodles soup,ci,0,0,336,en,N,N
2608,Combo Plate dishes,ci,0,0,336,en,N,N
2609,Crust Type,br,0,0,330,en,N,N
2610,Salads Dressings,dr,0,0,330,en,N,N
2611,"Wings sauces, morceau de poulet and crocquette",sa,0,0,330,en,N,N
2612,Crust Type,br,0,0,330,fr,N,N
2613,Salads Dressings,dr,0,0,330,fr,N,N
2614,Wings Sauces,sa,0,0,330,fr,N,N
2615,Extra Bacon or Cheese for Platters,e,0,0,334,en,N,N
2616,Drinks can,d,0,0,320,fr,N,N
2617,Super promo N4 side dishes,ci,0,0,320,fr,N,N
2618,Super promo N5 side dishes,ci,0,0,320,fr,N,N
2619,Super promo N6 side dishes,ci,0,0,320,fr,N,N
2620,Super promo N7 side dishes,ci,0,0,320,fr,N,N
2621,Pizza Toppings,ci,0,0,340,en,N,N
2622,Wings Sauces,sa,0,0,340,en,N,N
2623,Salads Dressings,dr,0,0,341,en,N,N
2624,Crust Type,br,0,0,334,en,N,N
2625,Dips,sa,0,0,334,en,N,N
2626,Salads Dressings,dr,0,0,334,en,N,N
2628,Starters sauces,sa,0,0,335,en,N,N
2629,Special A,ci,0,0,337,en,N,N
2630,Special B,ci,0,0,337,en,N,N
2631,Special C,ci,0,0,337,en,N,N
2632,Special D,ci,0,0,337,en,N,N
2633,Special 1 from Special Noodle Soup,ci,0,0,337,en,N,N
2634,Special 2 from Special Noodle Soup,ci,0,0,337,en,N,N
2635,On The Grill Side dishes,sd,0,0,342,en,N,N
2636,Main Course-Poulet cooking method,cm,0,0,342,en,N,N
2637,Main Course Side dishes,sd,0,0,342,fr,N,N
2638,Main Course-Poulet cooking method,cm,0,0,342,fr,N,N
2639,Crust Type,br,0,0,333,en,N,N
2640,Dips,sa,0,0,333,en,N,N
2641,Shawarma Sandwiches Sauces,sa,0,0,333,en,N,N
2642,Salads Dressings,dr,0,0,333,en,N,N
2643,Extra Chicken for salads,e,0,0,333,en,N,N
2644,Wings sauces,sa,0,0,333,en,N,N
2645,Crust Type,br,0,0,333,fr,N,N
2646,Dips,sa,0,0,333,fr,N,N
2647,Shawarma Sandwiches Sauces,sa,0,0,333,fr,N,N
2648,Salads Dressings,dr,0,0,333,fr,N,N
2649,Extra Chicken for salads,e,0,0,333,fr,N,N
2650,Wings sauces,sa,0,0,333,fr,N,N
2651,Trios side dishes,sd,0,0,319,en,N,N
2652,Platters Side dishes,sd,0,0,319,en,N,N
2653,Chow Mein,cm,0,0,343,en,N,N
2654,Spicy Or Curry,cm,0,0,343,en,N,N
2655,Platters Side dishes,sd,0,0,319,fr,N,N
2656,Trio side dish,sd,0,0,319,fr,N,N
2657,Sauces for dish 95,sa,0,0,343,en,N,N
2658,Salads Dressings,dr,0,0,342,en,N,N
2659,Wings cooking method,cm,0,0,342,en,N,N
2660,Salads Dressings,dr,0,0,342,fr,N,N
2661,Wings cooking method,cm,0,0,342,fr,N,N
2662,Smoked Meat Sub- Sauces,sa,0,0,297,en,N,N
2663,Smoked Meat Sub- Sauces,sa,0,0,297,fr,N,N
2664,Vegetable with 1 dip dips,sa,0,0,297,en,N,N
2665,Vegetable with 1 dip dips,sa,0,0,297,fr,N,N
2666,Popcorn Chicken sauces,sa,0,0,297,en,N,N
2667,Popcorn Chicken sauces,sa,0,0,297,fr,N,N
2668,Salads Dressings,dr,0,0,297,en,N,N
2669,Salads Dressings,dr,0,0,297,fr,N,N
2670,Chop suey/chow mein,cm,0,0,343,fr,N,N
2671,Spicy Or Curry,cm,0,0,343,fr,N,N
2672,Sauce,sa,0,0,343,fr,N,N
2673,Guacamole,sa,0,0,339,en,N,N
2674,Burritos,ci,0,0,339,en,N,N
2675,Tortilla type,br,0,0,339,en,N,N
2676,Burritos sauces,sa,0,0,339,en,N,N
2678,Guacamole and sour cream,sa,0,0,339,en,N,N
2679,Subs Cooking Method,cm,0,0,344,en,N,N
2680,Quesadillas guacamole,sa,0,0,339,en,N,N
2681,Extra Meat or Cheese for Subs,e,0,0,344,en,N,N
2682,Taco sauce,sa,0,0,339,en,N,N
2683,Taco tortilla,br,0,0,339,en,N,N
2684,Taco fish,ci,0,0,339,en,N,N
2685,Cheese,e,0,0,339,en,N,N
2686,El Indio Mexican Salad ,ci,0,0,339,en,N,N
2687,Wings sauces,sa,0,0,344,en,N,N
2688,Pasta extra toppings,e,0,0,344,en,N,N
2689,Nachos extra,e,0,0,344,en,N,N
2690,Combos sauces,sa,0,0,344,en,N,N
2691,Wings sauces,sa,0,0,339,en,N,N
2692,Donairs ing,ci,0,0,134,en,N,N
2693,Donairs Sauces,sa,0,0,134,en,N,N
2694,Hot Subs ing,ci,0,0,134,en,N,N
2695,Lebanese Extra,e,0,0,134,en,N,N
2696,Pizza Toppings without Cheese,ci,0,0,333,en,N,N
2697,Premium Toppings,ci,0,0,333,en,N,N
2698,Pizza Toppings without Cheese,ci,0,0,333,fr,N,N
2699,Premium Toppings,ci,0,0,333,fr,N,N
2700,Drinks can,d,0,0,333,en,N,N
2701,Drinks can,d,0,0,333,fr,N,N
2702,Extra chicken for salads,e,0,0,345,en,N,N
2703,Doner side dish,sd,0,0,345,en,N,N
2704,Pizza toppings,ci,0,0,345,en,N,N
2705,Popcorn Chicken sauces 2 !!!,sa,0,0,297,en,N,N
2706,Popcorn Chicken sauces 2 !!!,sa,0,0,297,fr,N,N
2707,Wings Sauces,sa,0,0,347,en,N,N
2708,Wings Cooking Method +1.00$,cm,0,0,347,en,N,N
2709,Wings Cooking Method +1.50$,cm,0,0,347,en,N,N
2710,Wings Cooking Method +2.00$,cm,0,0,347,en,N,N
2711,Drinks,d,0,0,347,en,N,N
2712,Extra Piece 1.50 (platters),e,0,0,347,en,N,N
2713,Fries Substitution,sd,0,0,347,en,N,N
2714,Wings Sauces,sa,0,0,347,fr,N,N
2715,Wings Cooking Method +1.00$,cm,0,0,347,fr,N,N
2716,Wings Cooking Method +1.50$,cm,0,0,347,fr,N,N
2717,Wings Cooking Method +2.00$,cm,0,0,347,fr,N,N
2718,Drinks ,d,0,0,347,fr,N,N
2719,Platters extra skewer 1.50,e,0,0,347,fr,N,N
2720,Fries Substitution,sd,0,0,347,fr,N,N
2721,Smoked Meat Sub- Sauces,sa,0,0,347,en,N,N
2722,Smoked Meat Sub- Sauces,sa,0,0,347,fr,N,N
2723,Vegetable with 1 dip dips,sa,0,0,347,en,N,N
2724,Vegetable with 1 dip dips,sa,0,0,347,fr,N,N
2725,Popcorn Chicken sauces,sa,0,0,347,en,N,N
2726,Popcorn Chicken sauces,sa,0,0,347,fr,N,N
2727,Salads Dressings,dr,0,0,347,en,N,N
2728,Salads Dressings,dr,0,0,347,fr,N,N
2729,Popcorn Chicken sauces 2 !!!,sa,0,0,347,en,N,N
2730,Popcorn Chicken sauces 2 !!!,sa,0,0,347,fr,N,N
2731,Wings Sauces,sa,0,0,348,en,N,N
2732,Wings Cooking Method +1.00$,cm,0,0,348,en,N,N
2733,Wings Cooking Method +1.50$,cm,0,0,348,en,N,N
2734,Wings Cooking Method +2.00$,cm,0,0,348,en,N,N
2735,Drinks,d,0,0,348,en,N,N
2736,Extra Piece 1.50 (platters),e,0,0,348,en,N,N
2737,Fries Substitution,sd,0,0,348,en,N,N
2738,Wings Sauces,sa,0,0,348,fr,N,N
2739,Wings Cooking Method +1.00$,cm,0,0,348,fr,N,N
2740,Wings Cooking Method +1.50$,cm,0,0,348,fr,N,N
2741,Wings Cooking Method +2.00$,cm,0,0,348,fr,N,N
2742,Drinks ,d,0,0,348,fr,N,N
2743,Platters extra skewer 1.50,e,0,0,348,fr,N,N
2744,Fries Substitution,sd,0,0,348,fr,N,N
2745,Smoked Meat Sub- Sauces,sa,0,0,348,en,N,N
2746,Smoked Meat Sub- Sauces,sa,0,0,348,fr,N,N
2747,Vegetable with 1 dip dips,sa,0,0,348,en,N,N
2748,Vegetable with 1 dip dips,sa,0,0,348,fr,N,N
2749,Popcorn Chicken sauces,sa,0,0,348,en,N,N
2750,Popcorn Chicken sauces,sa,0,0,348,fr,N,N
2751,Salads Dressings,dr,0,0,348,en,N,N
2752,Salads Dressings,dr,0,0,348,fr,N,N
2753,Popcorn Chicken sauces 2 !!!,sa,0,0,348,en,N,N
2754,Popcorn Chicken sauces 2 !!!,sa,0,0,348,fr,N,N
2755,Crust Type,br,0,0,349,fr,N,N
2756,Pizza Toppings,ci,0,0,349,fr,N,N
2757,Pizza Toppings without Premium,ci,0,0,349,fr,N,N
2758,Premium Toppings,ci,0,0,349,fr,N,N
2759,Crust Type,br,0,0,350,fr,N,N
2760,Pizza Toppings,ci,0,0,350,fr,N,N
2762,Submarines extra,ci,0,0,350,fr,N,N
2763,Extra wing,e,0,0,350,fr,N,N
2764,Poutines extra Toppings,ci,0,0,350,fr,N,N
2765,Burgers,ci,0,0,345,en,N,N
2766,Salad Dressing,dr,0,0,345,en,N,N
2767,Doner sauce,sa,0,0,345,en,N,N
2768,Doners,ci,0,0,345,en,N,N
2769,Fries Cooking method,cm,0,0,257,en,N,N
2770,Soft Drinks,d,0,0,345,en,N,N
2771,Pizza Toppings without Premium,ci,0,0,350,fr,N,N
2772,Premium Toppings,ci,0,0,350,fr,N,N
2773,Premium Toppings for X-Large Pizzas,ci,0,0,350,fr,N,N
2774,Pizza Toppings without Sauce a la viande,ci,0,0,350,fr,N,N
2775,Pizza crust,br,0,0,345,en,N,N
2776,Mexican poutine meat,ci,0,0,339,en,N,N
2777,Side orders Sauces,sa,0,0,336,en,N,N
2778,Hot and spicy dishes Cooking method,cm,0,0,336,en,N,N
2779,Crust Type,br,0,0,340,en,N,N
2780,Dips,sa,0,0,340,en,N,N
2781,Drinks can,d,0,0,340,en,N,N
2782,Caesar salad option for bacon,ci,0,0,340,en,N,N
2783,Sandwiches Sauces,sa,0,0,344,en,N,N
2784,Lebanese Platters Extra,e,0,0,344,en,N,N
2785,Lebanese Platters Sauce,sa,0,0,344,en,N,N
2786,Salads Dressings,dr,0,0,344,en,N,N
2787,Wings sauce,sa,0,0,352,en,N,N
2788,Pizza Toppings,ci,0,0,353,fr,N,N
2789,Pizza Toppings without Premium,ci,0,0,353,fr,N,N
2790,Premium Toppings,ci,0,0,353,fr,N,N
2791,Shrimps,e,0,0,352,en,N,N
2792,Extra cheese for Poutines,e,0,0,353,fr,N,N
2793,Special duo 1 substitute,sd,0,0,194,fr,N,N
2794,Speciaux 4 side dishes,sd,0,0,353,fr,N,N
2795,Crust Type,br,0,0,356,fr,N,N
2796,Pizza Toppings,ci,0,0,356,fr,N,N
2797,Pizza Toppings without Premium,ci,0,0,356,fr,N,N
2798,Premium Toppings,ci,0,0,356,fr,N,N
2799,Pizza Toppings,ci,0,0,200,en,N,N
2800,Extras for Classics subs,e,0,0,200,en,N,N
2801,Pasta- extras,e,0,0,200,en,N,N
2802,Side of Gravy,sd,0,0,200,en,N,N
2803,Side of Mayo,sd,0,0,200,en,N,N
2804,Poutine extras,e,0,0,356,fr,N,N
2805,Wings extras,e,0,0,356,fr,N,N
2806,Croquettes extras,e,0,0,356,fr,N,N
2807,"Combo 5,6 side dishes",sd,0,0,356,fr,N,N
2808,"Combo 7,8 Side dishes",sd,0,0,356,fr,N,N
2809,Spaghetti extras,e,0,0,356,fr,N,N
2810,Extra Doigt,e,0,0,356,fr,N,N
2811,Super Special side dish,sd,0,0,356,fr,N,N
2812,Pizza Bambino Side dish,sd,0,0,356,fr,N,N
2813,Gyro sauces,sa,0,0,358,en,N,N
2814,Greco potatoes sauces,sa,0,0,358,en,N,N
2815,Salads extra,e,0,0,358,en,N,N
2816,Salads dressing,dr,0,0,358,en,N,N
2817,Extra Skewer 3.49,e,0,0,358,en,N,N
2818,Extra skewer 2.99,e,0,0,358,en,N,N
2819,Extra skewer 4.99,e,0,0,358,en,N,N
2820,Extra chicken breast,e,0,0,358,en,N,N
2821,Extra meat for gyros,e,0,0,358,en,N,N
2822,Pizza topping,ci,0,0,358,en,N,N
2824,Pizza crust,br,0,0,358,en,N,N
2825,Crust Type,br,0,0,355,en,N,N
2826,Crust Type without Gluten Free,br,0,0,355,en,N,N
2827,Pizza Toppings,ci,0,0,355,en,N,N
2828,Pizza Toppings without Premium,ci,0,0,355,en,N,N
2829,Premium Toppings,ci,0,0,355,en,N,N
2830,Pizza dips,sa,0,0,358,en,N,N
2831,Dips,sa,0,0,355,en,N,N
2832,Extra skewer,e,0,0,354,en,N,N
2833,Sesame sauce,sa,0,0,354,en,N,N
2834,Platters extra,e,0,0,354,en,N,N
2835,Shawarma and Donair sauce,sa,0,0,354,en,N,N
2836,Subs Sauces,sa,0,0,355,en,N,N
2837,Drinks can,d,0,0,354,en,N,N
2838,Pastas extra cheese,e,0,0,355,en,N,N
2839,Specials sidedish,sd,0,0,354,en,N,N
2840,Garlic Baguette extra cheese and bacon,e,0,0,355,en,N,N
2841,Wings sauces,sa,0,0,355,en,N,N
2842,Platters Side sishes,sd,0,0,355,en,N,N
2843,Salads Dressings,dr,0,0,355,en,N,N
2844,Extra Chicken for salads,e,0,0,355,en,N,N
2845,Wraps extra cheese,e,0,0,355,en,N,N
2846,Wraps sauces,sa,0,0,355,en,N,N
2847,Drinks can,d,0,0,355,en,N,N
2848,Drinks 591ml,d,0,0,355,en,N,N
2849,Drinks 2L,d,0,0,355,en,N,N
2850,Drinks can,d,0,0,350,fr,N,N
