id,course,restaurant,sku,name
100503,13328,947,,Medium Pizza 3 Toppings with 12 Wings and 1L Pepsi
100560,13338,947,,Grande Pizza 3 Garnitures et 1L Pepsi Gratuit
100561,13338,947,,Jumbo Pizza 3 Garnitures et 2L Pepsi Gratuit
100562,13338,947,,Deux Moyenne Pizza 3 Garnitures et 2L Pepsi Gratuit
100563,13338,947,,Deux Grande Pizza 3 Garnitures et 2L Pepsi Gratuit
100564,13338,947,,Cinq Grands Pizza 3 Garnitures et Deux 2L Pepsi Gratuit
100565,13338,947,,Moyenne Pizza 3 Garnitures avec 12 Ailes et 1L Pepsi
100566,13338,947,,Grande Pizza 3 Garnitures avec 12 Ailes et 1L Pepsi
100762,13366,948,,"No1. 2 Hot Dog, Petite Frite + Breuvage"
100763,13366,948,,"No2. 2 Pogo, Petite Frite + Breuvage"
100764,13365,948,,"No15. 2 Mini Pogo, Mini Frite + Jus + Biscuit"
100765,3264,275,,Large Pizza 3 Toppings
100784,13369,952,,MAKE YOUR OWN POUTINE
101191,13424,953,,Un Ingrédient
101287,13391,949,,Un Ingrédient
101288,13391,949,,Deux Ingrédients
101359,13442,949,,Twins Pizzas 1 Ingrédient
101360,13442,949,,Twins Pizzas 2 Ingrédients
101361,13442,949,,Twins Pizzas 3 Ingrédients
101369,13443,949,,Moyenne Pizza avec Ailes et Salade
101370,13443,949,,Grande Pizza avec Ailes et Salade
101371,13443,949,,Moyenne Pizza avec Ailes
101372,13443,949,,Grande Pizza avec Ailes
101373,13443,949,,Deux Grande Pizza avec Ailes
101423,11354,126,,One Spaghetti & One Lasagna with Pops and Garlic Bread
101424,11354,126,,Club Deal #1
101425,11354,126,,25th Anniversary Special
101426,11354,126,,Burger Deal
101427,11354,126,,Two Burger Deal
101428,11354,126,,Sub Deal #1
101429,11354,126,,Sub Deal #2
101430,11354,126,,Sub Deal #3
101431,11354,126,,Large Pizza Special
101433,11354,126,,Pair Deals HIDE
101434,11354,126,,Medium Pizza 2 Toppings Deal HIDE
101435,11354,126,,Large Pizza 2 Toppings Deal HIDE
101436,12523,901,,Large Pizza 1 Topping HIDE
101442,13448,815,,Twins Pizzas 2 Toppings
101443,13448,815,,Twins Pizzas 4 Toppings
101444,13448,815,,Twins Pizzas 6 Toppings
101537,1738,131,,Party Pac
101712,13479,951,,2 Small Pizzas
101713,13479,951,,2 Medium Pizzas
101714,13479,951,,2 Large Pizzas
101715,13480,951,,Large Pizza & WIngs
101716,13480,951,,Medium Pizza & Wings
101718,13481,951,,Beef Donair Special
101825,9854,732,,Party 1
101826,9854,732,,Étudiant
101827,9854,732,,Les Amis
102035,13523,842,,Small Pizza 3 Toppings with Wings & Pop
102036,13523,842,,Small Pizza 3 Toppings with Poutine & Pop
102037,13523,842,,Medium Pizza 3 Toppings with Wings & Pops
102038,13523,842,,Medium Pizza 3 Toppings with Poutine & Pops
102039,13523,842,,Large Pizza 3 Toppings with Wings & Pops
102040,13523,842,,Large Pizza 3 Toppings with Poutine & Pops
102041,13523,842,,Small Pizza 1 Topping & 1 Poutine
102042,13523,842,,Medium Pizza 1 Topping & 2 Poutines
102043,13523,842,,Large Pizza 1 Topping & 2 Poutines
102044,13523,842,,Large Pizza 3 Toppings with Wings & Large Side
102045,13523,842,,2 Large Pizzas with 6 Toppings Combined & Wings
102056,11741,863,,Medium Nacho Fries HIDE
102075,13527,962,,One Topping
102097,13529,962,,1 Topping
102098,13529,962,,2 Toppings
102099,13529,962,,3 Toppings
102170,13539,962,,Family Deal with Fries
102171,13539,962,,Family Deal with Chef Salad
102172,13539,962,,Large Pizza Deal With Papa Box
102173,13539,962,,Small Pizza Combo with Poutine
102174,13539,962,,Small Pizza Combo with Wings
102175,13539,962,,Medium Pizza Combo with Poutine
102176,13539,962,,Medium Pizza Combo with Wings
102177,13539,962,,Medium Pizza & Crazy Bread
102188,12868,913,,Pizza and Wings Special HIDE
102189,12868,913,,Pizza and Poutine Special HIDE
102206,12829,913,,Pizza et Ailes HIDE
102207,12829,913,,Pizza & Poutine HIDE
102214,13131,935,,Pizza and Wings Special HIDE
102215,13131,935,,Pizza and Poutine Special
102216,13143,935,,VEGAN Pizza and Poutine Special (V)
102221,13127,935,,"Trio Pizza, 1lb ailes et 2 breuvages HIDE"
102222,13127,935,,Pizza & Poutine
102224,13123,935,,VEGAN Pizza & Poutine (V)
102229,4027,350,,Pizza Chef
102230,4027,350,,Pizza Thon
102271,12403,894,,Two Toppings Pizza
102272,12403,894,,Three Toppings Pizza
102281,7133,195,,2 Small Pizza
102282,7133,195,,1 Small Pizza with Wings
102283,7134,195,,2 Petite Pizzas
102284,7134,195,,1 Petite Pizza avec Ailes
102953,11164,821,,Two Large Pizza Deal
106444,13626,913,,Family Special with Large Fries and 2L Drink HIDE
106445,13627,913,,Spécial Familiale avec Grande Frite et 2L Boisson HIDE
106446,13624,935,,Family Special
106447,13625,935,,Spécial Familiale
106637,13869,863,,One 12 inch Medium Dough Ball HIDE
106638,1488,162,,Large Pizza & Large Poutine
106724,13883,978,,The Perfect Combo Deal with PopCurds HIDE  HIDE
106725,13883,978,,Large Pizza Deal HIDE
106726,13883,978,,Medium Pizza Deal HIDE
106728,13884,978,,1 Topping HIDE
106729,13884,978,,2 Toppings HIDE
106730,13884,978,,3 Toppings HIDE
106731,13885,978,,1 Topping Pizza Deal (V) HIDE
106732,13885,978,,2 Toppings Pizza Deal (V) HIDE
106733,13885,978,,3 Toppings Pizza Deal (V) HIDE
106850,13094,934,,3 Souvlaki Platters HIDE
107095,13923,218,,Mixed Combo
107097,13927,218,,Party of 2 (Non-Veg) HIDE
107098,13927,218,,4 People Platter HIDE
107100,13927,218,,Family Platter - Vegetables HIDE
107889,14037,987,,The Perfect Combo Deal with PopCurds
107890,14037,987,,Large Pizza Deal
107891,14037,987,,Medium Pizza Deal
107893,14038,987,,1 Topping
107894,14038,987,,2 Toppings
107895,14038,987,,3 Toppings
107896,14039,987,,1 Topping Pizza Deal (V)
107897,14039,987,,2 Toppings Pizza Deal (V)
107898,14039,987,,3 Toppings Pizza Deal (V)
107985,11222,825,,La Geo
107986,11222,825,,La Grecque
107987,11222,825,,L’Americaine
107988,11222,825,,La Dani
107989,11222,825,,La Chicago
107990,11222,825,,La Club
107991,11222,825,,Style Maniwaki
107992,11222,825,,La Montrealaise
108031,14058,825,,1 Petite Pizza avec Nachos
108032,14058,825,,1 Moyenne Pizza avec Nachos
108033,14058,825,,1 Grande Pizza avec Nachos
108034,14059,825,,2 Moyennes Pizzas et Frites Familiale
108035,14059,825,,2 Grandes Pizzas et Frites Familiale
108036,14060,825,,2 Moyennes Pizzas et Salade Familiale
108037,14060,825,,2 Grandes Pizzas et Salade Familiale
108038,14061,825,,2 Moyennes Pizzas et 14 Ailes
108039,14061,825,,2 Grandes Pizzas et 24 Ailes
108066,14064,988,,Plain Pizza HIDE
108067,14064,988,,Pepperoni Pizza HIDE
108068,14064,988,,Hawaiian Pizza HIDE
108069,14064,988,,All Dressed Pizza HIDE
108070,14064,988,,Canadian Pizza HIDE
108071,14064,988,,Meat Lovers Pizza HIDE
108072,14064,988,,Mexican Pizza HIDE
108074,14064,988,,Pizza Deluxe HIDE
108075,14064,988,,Vegetarian Pizza HIDE
108076,14064,988,,BBQ Chicken Pizza HIDE
108077,14064,988,,Greek Pizza HIDE
108078,14064,988,,Steak Pizza HIDE
108128,14073,988,,Combo No1
108129,14073,988,,Combo No2  (fries included)
108130,14073,988,,Combo No3 HIDE
108131,14073,988,,Combo No4 HIDE
108132,14074,988,,Pizza & Poutine HIDE
108133,14074,988,,Bob's Special HIDE
108134,14074,988,,Super Special
108135,14074,988,,Singleton HIDE
108136,14074,988,,Pizza & Wings HIDE
108137,14075,988,,Double Poutines HIDE
108157,14077,988,,Pizza Fromage HIDE
108158,14077,988,,Pizza Pepperoni HIDE
108159,14077,988,,Hawaïenne Pizza HIDE
108160,14077,988,,Toute Garnie HIDE
108161,14077,988,,Canadienne HIDE
108162,14077,988,,Amateur de Viande Pizza HIDE
108163,14077,988,,Mexicaine Pizza HIDE
108164,14077,988,,Deluxe Pizza HIDE
108165,14077,988,,Végétarienne Pizza HIDE
108166,14077,988,,Poulet au BBQ Pizza HIDE
108167,14077,988,,Grecque Pizza HIDE
108168,14077,988,,Filet de Boeuf Pizza HIDE
108218,14086,988,,Combo No1
108219,14086,988,,Combo No2
108220,14086,988,,Combo No3 HIDE
108221,14086,988,,Combo No4 HIDE
108222,14087,988,,Pizza & Poutine HIDE
108223,14087,988,,Bob's Special HIDE
108224,14087,988,,Spécial Super
108225,14087,988,,Singleton HIDE
108226,14087,988,,Pizza et Ailes HIDE
108227,14088,988,,Double Poutines HIDE
108230,1749,173,,Trio Poutine
108231,1749,173,,Trio Sous-Marin
108234,14090,855,,Medium Pizza & Beer
108235,14090,855,,Large Pizza & Beer
108256,2304,209,,Super Sunday
108257,2304,209,,Twin Thursday
108292,1569,128,,X-Large Pizza 3 Toppings
108344,14099,919,,1 Topping Pizzas
108345,14099,919,,2 Toppings Pizzas
108346,14099,919,,3 Toppings Pizzas
108480,14115,989,,Combinaison parfaite avec pop curds
108481,14115,989,,"Trio gande pizza, 1lb ailes et 2 breuvages"
108482,14115,989,,"Trio moyenne pizza, 1lb ailes et 2 breuvages"
108484,14115,989,,Entrée Gourmet
108485,14116,989,,2 Pizzas 1 Garniture
108486,14116,989,,2 Pizzas 2 Garnitures
108487,14116,989,,2 Pizzas 3 Garnitures
108488,14143,989,,VEGAN 2 Pizzas 1 Garniture & 2 Breuvages 591ml (V)
108489,14143,989,,VEGAN 2 Pizzas 2 Garnitures & 2 Breuvages 591ml (V)
108490,14143,989,,VEGAN 2 Pizzas 3 Garnitures & 2 Breuvages 591ml (V)
108492,14118,989,,2 Pizza Deal 1 Topping
108493,14118,989,,2 Pizza Deal 2 Toppings
108494,14118,989,,2 Pizza Deal 3 Toppings
108495,14119,989,,The Perfect Combo Deal with PopCurds
108496,14119,989,,Large Pizza & Wings Deal
108497,14119,989,,Medium Pizza & Wings Deal
108600,14139,989,,VEGAN 2 Pizza Deal 1 Topping & Two 591ml Drinks (V)
108601,14139,989,,VEGAN 2 Pizza Deal 2 Toppings & Two 591ml Drinks (V)
108602,14139,989,,VEGAN 2 Pizza Deal 3 Toppings & Two 591ml Drinks (V)
108639,14131,989,,VEGAN 3 Toppings Pizza (V) HIDE
108661,14111,989,,VEGAN 3 Ingrédients Pizza (V) HIDE
110045,14147,989,,Family Special with Large Fries and 2L Drink HIDE
110046,14119,989,,Pizza and Poutine Special
110078,14131,989,,VEGAN Pizza and Poutine Special (V) HIDE
110090,14148,989,,Spécial Familiale HIDE
110091,14115,989,,Pizza & Poutine
110097,14111,989,,VEGAN Pizza & Poutine (V) HIDE
110124,13094,934,,Family Meal - HIDE
110125,7046,549,,Family Meal - HIDE
110146,10141,756,,Plain Cheese Pizza HIDE
110147,10141,756,,Pepperoni Pizza HIDE
110148,10141,756,,All Dressed Pizza HIDE
110149,10141,756,,The Pol HIDE
110150,10141,756,,The Bol HIDE
110151,10141,756,,The Pep-Bacon HIDE
110152,10141,756,,The Pep-Xtra HIDE
110153,10141,756,,Hawaiian Pizza HIDE
110154,10141,756,,Santa Fe Pizza HIDE
110155,10141,756,,Smoked Meat Pizza HIDE
110156,10141,756,,The Smokehouse Pizza HIDE
110157,10141,756,,The Vegetarian Pizza HIDE
110158,10141,756,,The Four Seasons Pizza HIDE
110159,10142,756,,The Pep-Bacon-Olives HIDE
110160,10142,756,,The Mama Special Pizza HIDE
110161,10142,756,,Deluxe Pizza HIDE
110162,10142,756,,Deli Pizza HIDE
110163,10142,756,,New York Pizza HIDE
110164,10142,756,,The Energy Pizza HIDE
110165,10142,756,,Pizza La Difference HIDE
110166,10142,756,,The Taco Pizza HIDE
110167,10142,756,,The Sicilian Pizza HIDE
110168,10142,756,,The Tuscany Pizza HIDE
110169,10142,756,,Italian Pizza HIDE
110170,10142,756,,The Five Seasons Pizza HIDE
110171,10143,756,,The Spring Pizza HIDE
110172,10143,756,,The Gardener Pizza HIDE
110173,10143,756,,Mexican Pizza HIDE
110174,10143,756,,Tex-Mex Pizza HIDE
110175,10143,756,,The Super Pizza HIDE
110176,10143,756,,The Mongeon Special HIDE
110177,10143,756,,The Camille Pizza HIDE
110178,10143,756,,The Gourmand Pizza HIDE
110179,10143,756,,The Campagnarde Pizza HIDE
110180,10143,756,,Chicken Asiago Pizza HIDE
110181,10143,756,,BBQ Chicken Pizza HIDE
110182,10143,756,,Chicken Pesto Pizza HIDE
110183,10143,756,,Mediterranean Pizza HIDE
110184,10143,756,,Philly Steak Pizza HIDE
110185,10143,756,,The French Pizza HIDE
110265,14336,756,,1 Medium Specialties Pizza with 12 Wings and Pop
110266,14336,756,,1 Medium Gourmet Pizza with 12 Wings and Pop
110267,14336,756,,1 Large Specialties Pizza with 18 Wings and Pop
110268,14336,756,,1 Large Gourmet Pizza with 18 Wings and Pop
110269,14332,756,,1 Medium Classic Pizza with 2 Cans
110270,14332,756,,1 Medium Specialties Pizza with 2 Cans
110271,14332,756,,1 Medium Gourmet Pizza with 2 Cans
110272,14332,756,,1 Large Classic Pizza with 2L Pop
110273,14332,756,,1 Large Specialties Pizza with 2L Pop
110274,14332,756,,1 Large Gourmet Pizza with 2L Pop
110275,14332,756,,1 Small Classic Pizza and 1 Can
110276,14332,756,,1 Small Specialties Pizza and 1 Can
110277,14332,756,,1 Small Gourmet Pizza and 1 Can
110278,14337,756,,1 Large Classic Pizza with Large Poutine and 2L Pop 
110279,14337,756,,1 Large Specialties Pizza with Large Poutine and 2L Pop 
110280,14337,756,,1 Large Gourmet Pizza with Large Poutine and 2L Pop 
110281,10134,756,,Pizza Fromage HIDE
110282,10134,756,,Pizza Pepperoni HIDE
110283,10134,756,,Toute Garnie HIDE
110284,10134,756,,La Pol HIDE
110285,10134,756,,La Bol HIDE
110286,10134,756,,La Pep-Bacon HIDE
110287,10134,756,,La Pep-x-tra HIDE
110288,10134,756,,La Hawaïenne HIDE
110289,10134,756,,La Santa Fe HIDE
110290,10134,756,,La Fumée HIDE
110291,10134,756,,La Boucanière HIDE
110292,10134,756,,La Végétarienne HIDE
110293,10134,756,,La Quatre Saisons HIDE
110294,10135,756,,La Pep-Bacon-Olives HIDE
110295,10135,756,,La Mama Spéciale HIDE
110296,10135,756,,La Deluxe HIDE
110297,10135,756,,La Déli HIDE
110298,10135,756,,La New-Yorkaise HIDE
110299,10135,756,,L’Énergie HIDE
110300,10135,756,,La Différence HIDE
110301,10135,756,,La Pizza Taco HIDE
110302,10135,756,,La Sicilienne HIDE
110303,10135,756,,La Toscane HIDE
110304,10135,756,,La Tropicale HIDE
110305,10135,756,,L’Italienne HIDE
110306,10135,756,,La Cinq Saisons HIDE
110307,10136,756,,La Printanière HIDE
110308,10136,756,,La Jardinière HIDE
110309,10136,756,,La Mexicaine HIDE
110310,10136,756,,La Tex-mex HIDE
110311,10136,756,,La Super HIDE
110312,10136,756,,La Mongeon Spéciale HIDE
110313,10136,756,,La Camille HIDE
110314,10136,756,,La Gourmande HIDE
110315,10136,756,,La Campagnarde HIDE
110316,10136,756,,Poulet Asiago HIDE
110317,10136,756,,La Poulet BBQ HIDE
110318,10136,756,,La Poulet Pesto HIDE
110319,10136,756,,La Méditeranéenne HIDE
110320,10136,756,,Steak Philly HIDE
110321,10136,756,,La Française HIDE
110363,14334,756,,Deux Pizza Spécialitées (Moyenne) avec 18 Ailes et Grande Frites et 2L de Pepsi HIDE
110364,14334,756,,Deux Pizza Gourmets (Moyenne) avec 18 Ailes et Grande Frites et 2L de Pepsi HIDE
110365,14334,756,,Deux Pizza Classiques (Grandes) avec 24 Ailes et Grande Frites et 2L Pepsi
110366,14334,756,,Deux Pizza Spécialitées (Grandes) avec 24 Ailes et Grande Frites et 2L Pepsi HIDE
110367,14334,756,,Deux Pizza Gourmets (Grandes) avec 24 Ailes et Grande Frites et 2L Pepsi HIDE
110368,14334,756,,1 Moyenne Pizza Spécialitées avec 12 Ailes et 2 Canettes
110369,14334,756,,1 Moyenne Pizza Gourmets avec 12 Ailes et 2 Canettes
110370,14334,756,,1 Grande Pizza Spécialitées avec 18 Ailes et 2L Pepsi
110371,14334,756,,1 Grande Pizza Gourmets avec 18 Ailes et 2L Pepsi
110372,10140,756,,1 Moyenne Pizza Spécialitées avec 2 Canettes
110373,10140,756,,1 Moyenne Pizza Gourmets avec 2 Canettes
110374,10140,756,,1 Grande Pizza Spécialitées avec 2L Boisson
110375,10140,756,,1 Grande Pizza Gourmets avec 2L Boisson
110376,10140,756,,1 Petite Pizza Classique avec 1 Canette
110377,10140,756,,1 Petite Pizza Spécialitées avec 1 Canette
110378,10140,756,,1 Petite Pizza Gourmets avec 1 Canette
110379,14335,756,,1 Grande Pizza Classique avec Grande Poutine et 2L Boisson
110380,14335,756,,1 Grande Pizza Spécialitées avec Grande Poutine et 2L Boisson
110381,14335,756,,1 Grande Pizza Gourmets avec Grande Poutine et 2L Boisson
110455,14353,997,,1 Moyenne Pizza Classique avec 2 Canettes
110456,14353,997,,1 Grande Pizza Classique avec 2L Boisson
110457,14364,997,,1 Moyenne Pizza Classique avec 12 Ailes et 2 Canettes
110458,14364,997,,1 Grande Pizza Classique avec 18 Ailes et 2L Pepsi
110459,14364,997,,Deux Pizza Classiques (Moyenne) avec 18 Ailes et Grande Frites et 2L de Pepsi
110475,14366,997,,1 Medium Classic Pizza with 12 Wings and Pop
110476,14366,997,,1 Large Classic Pizza with 18 Wings and Pop
110483,14354,997,,Any 2 Classic Pizza (Small) HIDE
110484,14366,997,,Any 2 Classic Pizza (Medium) with 18 Wings and Large Fries
110485,14366,997,,Any 2 Classic Pizza (Large) with 24 Wings and Large Fries
110486,14355,997,,Any 2 Specialties Pizza (Small) HIDE
110487,14366,997,,Any 2 Specialties Pizza (Medium) with 18 Wings and Large Fries HIDE
110488,14366,997,,Any 2 Specialties Pizza (Large) with 24 Wings and Large Fries HIDE
110489,14356,997,,Any 2 Gourmet Pizza (Small) HIDE
110490,14366,997,,Any 2 Gourmet Pizza (Medium) with 18 Wings and Large Fries HIDE
110491,14366,997,,Any 2 Gourmet Pizza (Large) with 24 Wings and Large Fries HIDE
110504,14354,997,,Plain Cheese Pizza HIDE
110505,14354,997,,Pepperoni Pizza HIDE
110506,14354,997,,All Dressed Pizza HIDE
110507,14354,997,,The Pol HIDE
110508,14354,997,,The Bol HIDE
110509,14354,997,,The Pep-Bacon HIDE
110510,14354,997,,The Pep-Xtra HIDE
110511,14354,997,,Hawaiian Pizza HIDE
110512,14354,997,,Santa Fe Pizza HIDE
110513,14354,997,,Smoked Meat Pizza HIDE
110514,14354,997,,The Smokehouse Pizza HIDE
110515,14354,997,,The Vegetarian Pizza HIDE
110516,14354,997,,The Four Seasons Pizza HIDE
110517,14355,997,,The Pep-Bacon-Olives HIDE
110518,14355,997,,The Mama Special Pizza HIDE
110519,14355,997,,Deluxe Pizza HIDE
110520,14355,997,,Deli Pizza HIDE
110521,14355,997,,New York Pizza HIDE
110522,14355,997,,The Energy Pizza HIDE
110523,14355,997,,Pizza La Difference HIDE
110524,14355,997,,The Taco Pizza HIDE
110525,14355,997,,The Sicilian Pizza HIDE
110526,14355,997,,The Tuscany Pizza HIDE
110527,14355,997,,Italian Pizza HIDE
110528,14355,997,,The Five Seasons Pizza HIDE
110529,14356,997,,The Spring Pizza HIDE
110530,14356,997,,The Gardener Pizza HIDE
110531,14356,997,,Mexican Pizza HIDE
110532,14356,997,,Tex-Mex Pizza HIDE
110533,14356,997,,The Super Pizza HIDE
110534,14356,997,,The Mongeon Special HIDE
110535,14356,997,,The Camille Pizza HIDE
110536,14356,997,,The Gourmand Pizza HIDE
110537,14356,997,,The Campagnarde Pizza HIDE
110538,14356,997,,Chicken Asiago Pizza HIDE
110539,14356,997,,BBQ Chicken Pizza HIDE
110540,14356,997,,Chicken Pesto Pizza HIDE
110541,14356,997,,Mediterranean Pizza HIDE
110542,14356,997,,Philly Steak Pizza HIDE
110543,14356,997,,The French Pizza HIDE
110588,14366,997,,1 Medium Specialties Pizza with 12 Wings and Pop
110589,14366,997,,1 Medium Gourmet Pizza with 12 Wings and Pop
110590,14366,997,,1 Large Specialties Pizza with 18 Wings and Pop
110591,14366,997,,1 Large Gourmet Pizza with 18 Wings and Pop
110592,14362,997,,1 Medium Classic Pizza with 2 Cans
110593,14362,997,,1 Medium Specialties Pizza with 2 Cans
110594,14362,997,,1 Medium Gourmet Pizza with 2 Cans
110595,14362,997,,1 Large Classic Pizza with 2L Pop
110596,14362,997,,1 Large Specialties Pizza with 2L Pop
110597,14362,997,,1 Large Gourmet Pizza with 2L Pop
110598,14362,997,,1 Small Classic Pizza and 1 Can
110599,14362,997,,1 Small Specialties Pizza and 1 Can
110600,14362,997,,1 Small Gourmet Pizza and 1 Can
110601,14367,997,,1 Large Classic Pizza with Large Poutine and 2L Pop 
110602,14367,997,,1 Large Specialties Pizza with Large Poutine and 2L Pop 
110603,14367,997,,1 Large Gourmet Pizza with Large Poutine and 2L Pop 
110604,14347,997,,Pizza Fromage HIDE
110605,14347,997,,Pizza Pepperoni HIDE
110606,14347,997,,Toute Garnie HIDE
110607,14347,997,,La Pol HIDE
110608,14347,997,,La Bol HIDE
110609,14347,997,,La Pep-Bacon HIDE
110610,14347,997,,La Pep-x-tra HIDE
110611,14347,997,,La Hawaïenne HIDE
110612,14347,997,,La Santa Fe HIDE
110613,14347,997,,La Fumée HIDE
110614,14347,997,,La Boucanière HIDE
110615,14347,997,,La Végétarienne HIDE
110616,14347,997,,La Quatre Saisons HIDE
110617,14348,997,,La Pep-Bacon-Olives HIDE
110618,14348,997,,La Mama Spéciale HIDE
110619,14348,997,,La Deluxe HIDE
110620,14348,997,,La Déli HIDE
110621,14348,997,,La New-Yorkaise HIDE
110622,14348,997,,L’Énergie HIDE
110623,14348,997,,La Différence HIDE
110624,14348,997,,La Pizza Taco HIDE
110625,14348,997,,La Sicilienne HIDE
110626,14348,997,,La Toscane HIDE
110627,14348,997,,La Tropicale HIDE
110628,14348,997,,L’Italienne HIDE
110629,14348,997,,La Cinq Saisons HIDE
110630,14349,997,,La Printanière HIDE
110631,14349,997,,La Jardinière HIDE
110632,14349,997,,La Mexicaine HIDE
110633,14349,997,,La Tex-mex HIDE
110634,14349,997,,La Super HIDE
110635,14349,997,,La Mongeon Spéciale HIDE
110636,14349,997,,La Camille HIDE
110637,14349,997,,La Gourmande HIDE
110638,14349,997,,La Campagnarde HIDE
110639,14349,997,,Poulet Asiago HIDE
110640,14349,997,,La Poulet BBQ HIDE
110641,14349,997,,La Poulet Pesto HIDE
110642,14349,997,,La Méditeranéenne HIDE
110643,14349,997,,Steak Philly HIDE
110644,14349,997,,La Française HIDE
110686,14364,997,,Deux Pizza Spécialitées (Moyenne) avec 18 Ailes et Grande Frites et 2L de Pepsi HIDE
110687,14364,997,,Deux Pizza Gourmets (Moyenne) avec 18 Ailes et Grande Frites et 2L de Pepsi HIDE
110688,14364,997,,Deux Pizza Classiques (Grandes) avec 24 Ailes et Grande Frites et 2L Pepsi
110689,14364,997,,Deux Pizza Spécialitées (Grandes) avec 24 Ailes et Grande Frites et 2L Pepsi HIDE
110690,14364,997,,Deux Pizza Gourmets (Grandes) avec 24 Ailes et Grande Frites et 2L Pepsi HIDE
110691,14364,997,,1 Moyenne Pizza Spécialitées avec 12 Ailes et 2 Canettes
110692,14364,997,,1 Moyenne Pizza Gourmets avec 12 Ailes et 2 Canettes
110693,14364,997,,1 Grande Pizza Spécialitées avec 18 Ailes et 2L Pepsi
110694,14364,997,,1 Grande Pizza Gourmets avec 18 Ailes et 2L Pepsi
110695,14353,997,,1 Moyenne Pizza Spécialitées avec 2 Canettes
110696,14353,997,,1 Moyenne Pizza Gourmets avec 2 Canettes
110697,14353,997,,1 Grande Pizza Spécialitées avec 2L Boisson
110698,14353,997,,1 Grande Pizza Gourmets avec 2L Boisson
110699,14353,997,,1 Petite Pizza Classique avec 1 Canette
110700,14353,997,,1 Petite Pizza Spécialitées avec 1 Canette
110701,14353,997,,1 Petite Pizza Gourmets avec 1 Canette
110702,14365,997,,1 Grande Pizza Classique avec Grande Poutine et 2L Boisson
110703,14365,997,,1 Grande Pizza Spécialitées avec Grande Poutine et 2L Boisson
110704,14365,997,,1 Grande Pizza Gourmets avec Grande Poutine et 2L Boisson
110829,10141,756,,Any 2 Small Classic Pizzas
110830,10141,756,,Any 2 Medium Classic Pizzas
110831,10141,756,,Any 2 Large Classic Pizzas
110832,10142,756,,Any 2 Small Specialties Pizza
110833,10142,756,,Any 2 Medium Specialties Pizza
110834,10142,756,,Any 2 Large Specialties Pizza
110835,10143,756,,Any 2 Small Gourmet Pizzas
110836,10143,756,,Any 2 Medium Gourmet Pizzas
110837,10143,756,,Any 2 Large Gourmet Pizzas
110838,10134,756,,Deux Petit Pizzas Classic
110839,10134,756,,Deux Moyenne Pizzas Classic
110840,10134,756,,Deux Grande Pizzas Classic
110841,10135,756,,Deux Petit Pizzas Spécialitées
110842,10135,756,,Deux Moyenne Pizzas Spécialitées
110843,10135,756,,Deux Grande Pizzas Spécialitées
110844,10136,756,,Deux Petit Pizzas Gourmets
110845,10136,756,,Deux Moyenne Pizzas Gourmets
110846,10136,756,,Deux Grande Pizzas Gourmets
110847,14354,997,,Any 2 Small Classic Pizzas
110848,14354,997,,Any 2 Medium Classic Pizzas
110849,14354,997,,Any 2 Large Classic Pizzas
110850,14355,997,,Any 2 Small Specialties Pizza
110851,14355,997,,Any 2 Medium Specialties Pizza
110852,14355,997,,Any 2 Large Specialties Pizza
110853,14356,997,,Any 2 Small Gourmet Pizzas
110854,14356,997,,Any 2 Medium Gourmet Pizzas
110855,14356,997,,Any 2 Large Gourmet Pizzas
110856,14347,997,,Deux Petit Pizzas Classic
110857,14347,997,,Deux Moyenne Pizzas Classic
110858,14347,997,,Deux Grande Pizzas Classic
110859,14348,997,,Deux Petit Pizzas Spécialitées
110860,14348,997,,Deux Moyenne Pizzas Spécialitées
110861,14348,997,,Deux Grande Pizzas Spécialitées
110862,14349,997,,Deux Petit Pizzas Gourmets
110863,14349,997,,Deux Moyenne Pizzas Gourmets
110864,14349,997,,Deux Grande Pizzas Gourmets
110872,14064,988,,Poutine Pizza HIDE
110874,14077,988,,Pizza Poutine HIDE
110941,3513,257,,Butter Chicken Pizza
110961,14397,998,,Pita Combo for 2
110962,14397,998,,Pita Combo for 4
111211,14434,999,,Special 2 Pizzas Régulières HIDE
111216,14437,999,,Spécial Combinasion Pizza Ailes Pop Curds et Breuvages
111217,14437,999,,Trio Pizza Ailes et Breuvages
111467,14465,1002,,1 Item Pizza
111468,14465,1002,,2 Items Pizza
111469,14465,1002,,3 Items Pizza
111470,14465,1002,,4 Items Pizza
111471,14465,1002,,5 Items Pizza
111526,14473,989,,Special 222 HIDE
111527,14474,989,,Spécial 222 HIDE
112330,9677,722,,6 Items Pizza
112437,14064,988,,Pesto Classic HIDE
112438,14064,988,,Supreme Gourmet HIDE
112457,14471,913,,February Special HIDE
112458,14472,913,,Spécial Février HIDE
112459,14473,989,,February Special HIDE
112460,14474,989,,Spécial Février HIDE
112767,14640,1011,,2 Medium Pizzas 3 Toppings
112768,14640,1011,,2 Large Pizzas 3 Toppings
112769,14640,1011,,1 Large Pizza with Wings and Salad
112770,14640,1011,,1 Large Pizza with Wings
112771,14640,1011,,1 Medium Pizza with Wings
112783,14643,1011,,2 Pizzas Moyenne 3 Ingrédients
112784,14643,1011,,2 Pizzas Larges 3 Ingrédients
112785,14643,1011,,1 Pizza Large avec Ailes et Salade
112786,14643,1011,,1 Pizza Large avec Ailes
112787,14643,1011,,1 Pizza Moyenne avec Ailes
112842,13737,853,,Large Hawaiian
