"id","name","restaurant"
"789","3 Pasta Special","146"
"790","3 Subs Special","146"
"791","2 Large Pizza 2 Toppings T.S","146"
"792","2 Medium Pizza 2 Toppings T.S","146"
"793","2 Small Pizza 2 Toppings T.S","146"
"794","1 Item","174"
"795","Premium Toppings","174"
"796","Pizza Dips","174"
"797","1 Item Pizza","175"
"798","2 Items Pizza","175"
"799","3 Items Pizza","175"
"800","Premium Toppings","175"
"801","twin pizzas","131"
"803","Large Pizza max 3 toppings","175"
"804","One Item Pizza","177"
"805","Two Items Pizza","177"
"806","Three Items Pizza","177"
"807","Premium Toppings","177"
"808","Twins Pizza","177"
"809","Pizza Dips","177"
"810","Small Pizza Combo","177"
"811","Wings cooking method and sauces","177"
"812","Premium toppings Small pizza","177"
"813","Medium Pizza Combo","177"
"814","Premium toppings Medium pizza","177"
"815","Large Pizza Combo","177"
"816","Premium toppings Large pizza","177"
"817","2 Medium Pizzas Combo 1 from 2","177"
"818","2 Medium Pizzas Combo 2 from 2","177"
"819","Premium Toppings for 2 medium pizza 1 from 2","177"
"820","Premium Toppings for 2 medium pizza 2 from 2","177"
"821","4 Large pizza Deal","177"
"822","4 Large Pizzas Pepperoni or Cheese Deal","177"
"823","2 Large Pizzas Party Special","177"
"824","2 Large Pizzas Party Special Premium toppings","177"
"825","Wings cooking method and 2 sauces","177"
"826","Wings cooking method and 3 suaces","177"
"827","2 Large Pizza Deal Premium toppings-----1st Pizza","177"
"828","2 Large Pizza Deal Premium toppings-----2nd  Pizza","177"
"829","1 Medium Pizza 3 Toppings","177"
"830","1 Large Pepperoni","177"
"831","1 Large 2 Toppings","177"
"832","3 Medium Pizza 2 Toppings","177"
"833","Premium Toppings for 2 medium pizza ----3rd pizza","177"
"834","2 Large Pizza 2 Toppings each","177"
"835","1 X-Large Pizza 3 toppings","177"
"836","Premium Toppings X-Large","177"
"837","2 Dips Free","177"
"838","Choix de pizza","131"
"839","Large canadian pizza","131"
"840","Poutine","131"
"841","Choix de pizza 2","131"
"842","1 Pizza aux choix","131"
"843","Ailes aux choix","131"
"844","Choice of Pasta","131"
"845","Choix de Sous Marins 12''","131"
"846","2 Pitas","131"
"847","2 Shawarmas","131"
"848","Poulet Entier sauce","131"
"849","Twins 1 Topping","174"
"850","Twins 2 Toppings","174"
"851","Twins 3 Toppings","174"
"852","Twins Pizza Premium Toppings-----1st Pizza","174"
"853","Twins Pizza Premium Toppings-----2nd Pizza","174"
"854","Large Pizza 3 Toppings F.Deal","174"
"855","Wings Sauces","174"
"856","Large Poutine or Chef Salad","174"
"857","Premium Toppings Large","174"
"858","Medium Pizza Deal 3 Toppings","174"
"859","Premium Toppings Medium","174"
"860","Large Pizza Deal 3 Toppings","174"
"861","Large Pizza 1 Topping","174"
"862","Combination Plates","179"
"863","Pizza Dips","175"
"864","Large Pizza max 3 toppings- upsell","175"
"865","Premium Toppings Large","175"
"866","Medium Pizza max 3 Toppings","175"
"867","Medium Pizza max 3 Toppings- upsell","175"
"868","Premium Toppings Medium","175"
"869","Small Pizza Deal","175"
"870","Wings Sauces","175"
"871","Premium Toppings Small","175"
"872","Medium Pizza & Wings Deal","175"
"873","Large Pizza & Wings Deal","175"
"874","2-4-1 Special - 2 Small Pizza","175"
"875","2-4-1 Special - 2 Medium Pizza","175"
"876","2-4-1 Special - 2 Large Pizza","175"
"877","2-4-1 Special - 2 X-Large Pizza","175"
"878","Premium Toppings X-Large-----1st Pizza","175"
"879","Premium Toppings X-Large-----2nd Pizza","175"
"880","Premium Toppings Large-----1st Pizza","175"
"881","Premium Toppings Large-----2nd Pizza","175"
"882","Premium Toppings Medium-----1st Pizza","175"
"883","Premium Toppings Medium-----2nd Pizza","175"
"884","Premium Toppings Small------1st Pizza","175"
"885","Premium Toppings Small------2nd Pizza","175"
"886","2 Subs at special price","175"
"889","1 Topping Pizza","180"
"890","2 Toppings Pizza","180"
"891","3 Toppings Pizza","180"
"892","Premium Toppings","180"
"893","Pizza Dips","180"
"894","2 Medium Pizza 3 Toppings","180"
"895","Premium Toppings Medium-----1st Pizza","180"
"896","Premium Toppings Medium-----2nd Pizza","180"
"897","Wings Sauces","180"
"898","Salad Dressings","180"
"899","2 Large Pizza 3 Toppings","180"
"900","Premium Toppings Large-----1st Pizza","180"
"901","Premium Toppings Large-----2nd Pizza","180"
"902","Medium Pizza 3 Toppings","180"
"903","Premium Toppings Medium","180"
"904","Large Pizza 3 Toppings","180"
"905","Premium Toppings Large","180"
"906","Double Deal 1 Topping","180"
"907","Double Deal 2 Toppings","180"
"908","Double Deal 3 Toppings","180"
"909","Double Deal 4 Toppings","180"
"910","Premium Toppings Small------1st Pizza","180"
"911","Premium Toppings Small------2nd Pizza","180"
"912","Premium Toppings Double Deal-----1st Pizza","180"
"913","Premium Toppings Double Deal-----2nd Pizza","180"
"914","2 Small Elegant Pizza Double Deal","180"
"915","2 Medium Elegant Pizza Double Deal","180"
"916","2 Large Elegant Pizza Double Deal","180"
"917","One Topping Pizza","181"
"918","Two Toppings Pizza","181"
"919","Premium Toppings","181"
"920","Pizza Dips","181"
"921","Twin Pizza  1 Topping","181"
"922","Twin Pizza 2 Toppings","181"
"923","Twin Pizza 3 Toppings","181"
"924","Premium Toppings Twin-----1st Pizza","181"
"925","Premium Toppings Twin----2nd Pizza","181"
"926","Medium Pizza 3 Toppings","181"
"927","Wings Sauces","181"
"928","Premium Toppings Medium","181"
"929","Large Pizza 3 Toppings","181"
"930","Premium Toppings Large","181"
"931","One Topping Pizza","190"
"932","Two Toppings Pizza","190"
"933","Premium Toppings","190"
"934","Pizza Dips","190"
"935","2 Pizza Deal 2 Toppings","190"
"936","2 Pizza Deal 4 Toppings","190"
"937","2 Pizza Deal 6 Toppings","190"
"938","Twins Pizza Premium Toppings-----1st Pizza","190"
"939","Twins Pizza Premium Toppings-----2nd Pizza","190"
"940","Medium Pizza 3 Toppings","190"
"941","Premium Toppings Medium","190"
"942","Wings Sauces","190"
"943","1 Large Pizza 3 Toppings ","190"
"944","Premium Toppings Large","190"
"945","2 Petites Pizza","132"
"946","1 Petit Pizza","132"
"947","2 Moyennes Pizza","132"
"948","1 Moyenne Pizza","132"
"949","2 Grandes Pizzas","132"
"950","1 Grande Pizza","132"
"951","2 X-Grande Pizzas","132"
"952","1 X-Grande Pizza","132"
"953","Pizza Dips Fr","132"
"954","Wings Sauces Fr","132"
"955","1 Pizza and Dips Fr","184"
"956","Wings Sauces Fr","184"
"957","2 Moyennes Pizza and Dips","184"
"958","2 Grandes Pizzas and Dips","184"
"959","1 Sous Marin 12","184"
"960","One Topping","192"
"961","Premium Toppings","192"
"962","One Item Pizza","193"
"963","Premium Toppings ","193"
"964","2 For 1 Pizza-----Toppings","81"
"965","Pizza Dips","81"
"966","Twins 1 Topping","81"
"967","Twins 2 Toppings","81"
"968","Twins 3 Toppings","81"
"969","Premium toppings twin pizza------first pizza","81"
"970","Premium toppings twin pizza------second pizza","81"
"971","One Topping Pizza","81"
"972","Two Toppings Pizza","81"
"973","Three Toppings Pizza","81"
"974","PremiumToppings","81"
"975","Pizza & Wings or Salad Combo","81"
"976","Wings Sauces","81"
"977","Large Salad","81"
"978","2 Dips Free","81"
"979","Add 3.00$ for Large-----Family Special","81"
"980","Dips","193"
"981","Premium Toppings Medium-----1st Pizza","81"
"982","Premium Toppings Medium-----2nd Pizza","81"
"983","2 small pizza with 3 toppings","194"
"984","Change maison salad with Caesar or greek","194"
"985","Wings Sauces-Fr","194"
"986","2 medium pizzas with 3 toppings","194"
"987","2 large pizza with 3 toppings ","194"
"1014","Large 4 Topping Pizza 2dips","190"
"1015","Broth options","188"
"1016","Noodle option","188"
"1020","choice of 1-2 items","198"
"1021","choice of 3 items","198"
"1022","choice of 4 items","198"
"1023","extra meat","198"
"1024","2 donairs sandwiches","192"
"1025","2 donairs platters","192"
"1026","Small Pizza 3 Toppings","192"
"1027","Premium Toppings Small","192"
"1028","Dips","192"
"1029","Wings Sauces","192"
"1030","Medium Pizza 3 Toppings","192"
"1031","Premium Toppings Medium","192"
"1032","Large Pizza 3 Toppings","192"
"1033","Premium Toppings Large","192"
"1034","Dinner for 4 soups","198"
"1035","Dinner for 4 spring rolls","198"
"1036","Children's Combination Dishes","201"
"1037","Ice Cream","201"
"1038","Sushi Dinner Combo#1,Combo #2","188"
"1039","Sushi Dinner Combo #2 Soups","188"
"1040","Sushi Dinner Combo #2 Desserts","188"
"1041","Premium Toppings","146"
"1042","Premium Toppings Small","146"
"1043","Premium Toppings Medium","146"
"1044","Premium Toppings Large","146"
"1045","Premium Toppings Small------1st Pizza","146"
"1046","Premium Toppings Small------2nd Pizza","146"
"1047","Premium Toppings Medium-----1st Pizza","146"
"1048","Premium Toppings Medium-----2nd Pizza","146"
"1049","Premium Toppings Large----1st Pizza","146"
"1050","Premium Toppings Large----2nd Pizza","146"
"1051","One Topping Pizza","146"
"1052","Two Toppings Pizza","146"
"1053","2 Makis","188"
"1054","2 Futomakis","188"
"1055","4 Side Soups","188"
"1056","1 Ingredient Pizza","195"
"1057","Premium Toppings","195"
"1058","2 Ingredients Pizza","195"
"1060","1 Ingredient Pizza FR","195"
"1061","2 Ingredients Pizza FR","195"
"1062","Premium Toppings FR","195"
"1063","One Topping","204"
"1064","Two Toppings","204"
"1065","Premium Toppings","204"
"1066","Dips","204"
"1067","1 Topping Pizza Deal","204"
"1068","2 Toppings Pizza Deal","204"
"1069","3 Toppings Pizza Deal","204"
"1070","Premium Toppings Pizza Deal ----1st pizza","204"
"1071","Premium Toppings Pizza Deal ----2nd pizza","204"
"1072","Large Pizza 3 Toppings","204"
"1073","Premium Toppings large","204"
"1074","Wings Sauces","204"
"1075","Medium Pizza 3 Toppings","204"
"1076","Premium Toppings medium","204"
"1077","One Topping","207"
"1078","Premium Toppings","207"
"1079","1 Topping 2 Pizza Deal","207"
"1080","2 Toppings 2 Pizza Deal","207"
"1081","3 Toppings 2 Pizza Deal","207"
"1082","4 Toppings 2 Pizza Deal","207"
"1083","Premium Toppings 2 pizza deal----1st pizza","207"
"1084","Premium Toppings 2 pizza deal----2nd pizza","207"
"1085","1 Topping","206"
"1086","2 Toppings","206"
"1087","3 Toppings","206"
"1088","Premium Toppings","206"
"1089","1 ingrédient","206"
"1090","2 ingrédients","206"
"1091","3 ingrédients","206"
"1092","Premium Toppings","206"
"1093","1 Topping","205"
"1094","2 Toppings","205"
"1095","3 Toppings","205"
"1096","Premium Toppings","205"
"1097","Small Pizza 3 toppings","205"
"1098","Premium Toppings small","205"
"1099","2 Medium Pizza 3 toppings","205"
"1100","Premium Toppings Medium----1st pizza","205"
"1101","Premium Toppings Medium-----2nd Pizza","205"
"1102","XL Pizza","205"
"1103","1 ingrédient","205"
"1104","2 ingrédients","205"
"1105","3 ingrédients","205"
"1106","Premium Toppings","205"
"1107","One Topping","208"
"1108","Two Toppings","208"
"1109","Premium Toppings","208"
"1110","1 Topping 2 pizza deal","208"
"1111","2 Toppings 2 pizza deal","208"
"1112","3 Toppings 2 pizza deal","208"
"1113","2 Pizza Deal Premium Toppings----1st Pizza","208"
"1114","2 Pizza Deal Premium Toppings ---2nd Pizza","208"
"1115","Medium pizza 3 toppings special","208"
"1116","Premium Toppings Medium","208"
"1117","Large Pizza 3 toppings speciale","208"
"1118","Premium Toppings Large","208"
"1119","Wings Sauces","208"
"1120","Pizza Dips FR","195"
"1121","Pizza Dips","195"
"1122","One Topping","210"
"1123","Two Toppings","210"
"1124","Premium Toppings","210"
"1125","1 Topping 2 Pizza Deal","210"
"1126","2 Toppings 2 Pizza Deal","210"
"1127","3 Toppings 2 Pizza Deal","210"
"1128","Premium Toppings 2 pizza deal----1st pizza","210"
"1129","Premium Toppings 2 pizza deal----2nd pizza","210"
"1130","Medium Pizza Special","210"
"1131","Premium Toppings Medium","210"
"1132","Wings Sauces","210"
"1133","Large Pizza Special","210"
"1134","Premium Toppings Large","210"
"1135","One Topping","211"
"1136","Two Toppings","211"
"1137","Premium Toppings","211"
"1138","1 Topping 2 pizza deal","211"
"1139","2 Toppings 2 pizza deal","211"
"1140","3 Toppings 2 pizza deal","211"
"1141","Premium toppings special ----1st pizza","211"
"1142","Premium toppings special-----2nd pizza","211"
"1143","Medium Pizza Special","211"
"1144","Premium Toppings Medium","211"
"1145","Large Pizza 3 toppings Special","211"
"1146","Premium Toppings Large","211"
"1147","Wings Sauces","211"
"1148","One Topping","209"
"1149","Two Toppings","209"
"1150","Premium Toppings","209"
"1151","1 Topping 2 pizza deal","209"
"1152","2 Toppings 2 pizza deal","209"
"1153","3 Toppings 2 pizza deal","209"
"1154","Premium Toppings special----1st pizza","209"
"1155","Premium Toppings special----2nd pizza","209"
"1156","Wings Sauces","209"
"1157","Medium Pizza Special","209"
"1158","Premium Toppings Medium","209"
"1159","Large Pizza Special","209"
"1160","Premium Toppings Large","209"
"1161","One Topping","215"
"1162","Two Toppings","215"
"1163","Premium Toppings","215"
"1164","Three Toppings","215"
"1165","Pizza Dips","210"
"1166","Any 2 Small Pizza","153"
"1167","Any 2 Medium Pizza","153"
"1168","Any 2 Large Pizza","153"
"1169","Any 2 X-Large Pizza","153"
"1170","Any 1 Small Pizza","153"
"1171","Any 1 Medium Pizza","153"
"1172","Any 1 Large Pizza","153"
"1173","Any 1 X-Large Pizza","153"
"1174","Donair Combo","153"
"1175","2 Subs Special","153"
"1176","1 Sub Combo","153"
"1177","2 Italian Platters","153"
"1178","Pizza Dips","209"
"1179","Pizza Dips","208"
"1180","Pizza Dips","211"
"1181","Pizza Dips 2","205"
"1182","Wings Sauces","205"
"1183","Pizza Dips","205"
"1184","Pizza Dips","207"
"1185","Small Pizza 2 Toppings Special","207"
"1186","Premium Toppings Small","207"
"1187","Wings sauces","207"
"1188","1 Dessert","207"
"1189","Medium Pizza 3 toppings","207"
"1190","Premium Toppings Medium","207"
"1191","Large Pizza Deal 3 Toppings and 2L pepsi","207"
"1192","Premium Toppings Large","207"
"1193","Large Pizza 3 Toppings and 2 dips","207"
"1194","2 Pasta Special","207"
"1195","3 Small Pizzas 3 toppings each","207"
"1196","3 dips","207"
"1197","Premium Toppings Small----1st pizza","207"
"1198","Premium Toppings Small------2nd Pizza","207"
"1199","Premium Toppings Small---3rd Pizza","207"
"1200","Small pizza 3 Toppings","205"
"1201","Premium Toppings Small","205"
"1202","2 Medium Pizza 3 toppings","205"
"1203","Wings Sauces","205"
"1204","Premium Toppings Medium-----1st Pizza","205"
"1205","Premium Toppings Medium-----2nd Pizza","205"
"1206","XLarge Pizza Special","205"
"1207","Dips","206"
"1208","Dips","206"
"1209","Dips","214"
"1210","2 Pizza Deal max 6 Toppings","215"
"1211","Premium Toppings 2 pizza deal----1st pizza","215"
"1212","Premium Toppings 2 pizza deal----2nd pizza","215"
"1213","Any medium pizza","215"
"1214","Wings Sauces","215"
"1215","Make it large","215"
"1216","Donair Special","215"
"1217","Donair Pizza","215"
"1218","Dips","215"
"1219","2 donair","211"
"1220","1 Ingredient Pizza","225"
"1221","Premium Toppings","225"
"1222","Dips","225"
"1223","2 Medium 3 toppings Pizza Wednesday Special","117"
"1224","Premium Toppings Medium","117"
"1225","Wings Sauces","117"
"1226","1 Ingredient","225"
"1227","Premium Toppings","225"
"1228","Dips","225"
"1229","2 Medium pizza 2 Toppings","226"
"1230","2 Large pizza 2 Toppings","226"
"1231","1 Medium pizza","226"
"1232","1 Large pizza","226"
"1233","Wings Sauces","226"
"1234","Wings Sauces","230"
"1235","Wings Dips","230"
"1236","Any 3 small sandwich","237"
"1237","1 Item Pizza","230"
"1238","2 Items Pizza","230"
"1239","3 Items Pizza","230"
"1240","Premium Toppings","230"
"1241","Fantastic Friday Entrées choice","223"
"1242","Super Saturday Entrées choice","223"
"1243","1 Topping Twin","230"
"1244","2 Toppings Twin","230"
"1245","3 Toppings Twin","230"
"1246","Premium Toppings Twin-----1st Pizza","230"
"1247","Premium Toppings Twin----2nd Pizza","230"
"1248","Small Pizza 3 toppings","230"
"1249","Medium Pizza 3 toppings","230"
"1250","Large Pizza 3 toppings","230"
"1251","Premium Toppings Small","230"
"1252","Premium Toppings Medium","230"
"1253","Premium Toppings Large","230"
"1254","2 Pour 1 Pizza","184"
"1255","Pizza Dips","184"
"1256","First Pizza ---2 pour 1","184"
"1257","Second pizza - 2 pour 1","184"
"1258","Pizza et Ailes #1 (from 1 to 8)","184"
"1259","Pizza et ailes Small pizza toppings","184"
"1260","Pizza et ailes Medium pizza toppings","184"
"1261","Pizza et ailes Large pizza toppings","184"
"1262","Pizza et Ailes #2 (from 9 to 21)","184"
"1263","2 Moyenne pizza from 1 to 8","184"
"1264","2 Moyenne pizza from 9 to 21","184"
"1265","2 Grande pizza from 1 to 8","184"
"1266","2 Grande pizza from 9 to 21","184"
"1267","Moyene toppings ---1st pizza","184"
"1268","Moyene toppings-----2 nd pizza","184"
"1269","Grande toppings---1st pizza","184"
"1270","Grande toppings----2nd pizza","184"
"1271","Sous marin vous","231"
"1272","First Pizza ---2 pour 1","231"
"1273","Second pizza - 2 pour 1","231"
"1274","Pizza Dips","231"
"1275","1 Small Pizza & 10 Wings No1","231"
"1276","1 Medium Pizza & 14 Wings No1","231"
"1277","1 Large Pizza & 18 Wings No1","231"
"1278","1 Small Pizza & 10 Wings No 2","231"
"1279","1 Medium Pizza & 14 Wings No 2","231"
"1280","1 Large Pizza & 18 Wings No 2","231"
"1281","Wings Sauces","231"
"1282","2 Medium No1","231"
"1283","2 Large No1","231"
"1284","2 Medium No 2","231"
"1285","2 Large No 2","231"
"1286","Large Pizza Garnie","231"
"1287","Pizza Familiale vegetarian toppings","225"
"1288","Pizza Familiale Meat toppings","225"
"1289","Familiale pizza extra toppings","225"
"1290","Wings Sauces","225"
"1291","Poutine or Chef Salad side dish","225"
"1292","1 Small Pizza 3 toppings Special","225"
"1293","Premium Toppings small","225"
"1294","1 Dip free","225"
